Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1634.533	-1985.736	351.2024	1.669399	32.04573	0.7128689
6	-1631.847	-1986.723	354.8758	1.491634	2.373752	1.253013
12	-1620.981	-1974.777	353.7958	1.433987	6.798183	1.000189
18	-1630.648	-1983.346	352.698	1.50896	13.43478	0.9564716
24	-1637.048	-1989.626	352.578	1.597203	15.08404	0.762979
30	-1642.06	-1992.922	350.8619	1.679587	38.11068	0.717849
36	-1639.008	-1991.115	352.1068	1.56192	17.31129	1.067321
42	-1630.571	-1979.351	348.7803	1.393785	106.0452	1.047844
48	-1627.314	-1976.79	349.4759	1.5054	69.61064	1.124176
54	-1632.202	-1983.823	351.6212	1.530332	24.84622	0.9500968
60	-1637.271	-1991.93	354.6594	1.556174	3.059261	1.110127
66	-1640.556	-1991.733	351.1768	1.66734	30.52899	0.8732481
72	-1647.078	-1999.741	352.6624	1.456417	13.92295	0.9864006
78	-1652.974	-2001.585	348.6112	1.580078	108.2796	0.9864006
84	-1632.46	-1987.796	355.3359	1.529627	1.087321	1.545561
90	-1638.937	-1994.579	355.6415	1.692971	1.00526	1.241013
96	-1639.329	-1994.817	355.4882	1.737533	0.822131	1.48239
102	-1640.459	-1995.482	355.0232	1.592502	1.490464	1.48239
108	-1649.781	-2002.1	352.3185	1.495589	11.80879	1.474738
114	-1642.507	-1996.184	353.6763	1.457252	6.919445	1.068019
120	-1640.542	-1992.665	352.123	1.394192	16.40549	1.279606
126	-1641.184	-1995.751	354.5669	1.394192	2.584189	1.491076
132	-1639.179	-1993.183	354.0038	1.492583	4.842588	1.202761
138	-1625.113	-1976.321	351.208	1.52935	31.92273	0.9005625
144	-1632.759	-1985.947	353.1879	1.320732	9.946037	1.132313
150	-1629.829	-1982.822	352.9935	1.591249	9.946037	1.062405
156	-1630.042	-1978.229	348.1867	1.209095	136.797	1.242252
162	-1621.573	-1974.522	352.9487	1.33926	10.55186	1.242252
168	-1635.613	-1988.26	352.6472	1.199407	10.55186	1.584628
174	-1644.657	-1998.152	353.4944	1.409842	7.03506	1.248361
180	-1647.247	-2001.969	354.7215	1.409842	1.852133	1.658168
186	-1651.503	-2006.62	355.1168	1.406542	1.711366	1.435178
192	-1651.284	-2004.762	353.4783	1.395839	6.462423	1.374094
198	-1645.181	-1998.873	353.6924	1.409613	6.195244	1.239453
204	-1641.515	-1996.027	354.5118	1.465999	3.897273	1.035822
210	-1636.311	-1990.908	354.597	1.46294	3.897273	0.9531851
216	-1626.434	-1980.693	354.2584	1.539758	3.897273	1.198608
222	-1646.218	-1997.756	351.5379	1.657041	24.6395	0.9195814
228	-1644.69	-1998.29	353.5994	1.734433	6.675515	0.9195814
