Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	br_lengths[170]	br_lengths[171]	br_lengths[172]	br_lengths[173]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	rel_br_lengths[170]	rel_br_lengths[171]	rel_br_lengths[172]	rel_br_lengths[173]	tree_length
0	-1642.83	-1994.618	351.7875	8.11346e-05	0.00260331	0.00316057	0.00124793	0.00200764	0.0034357	0.00460791	0.00349625	0.00325511	0.00229835	0.000895211	0.00229256	0.00173357	0.000803429	0.00125313	0.000437846	0.00910316	7.73043e-05	0.00243831	0.00448011	0.0111934	0.00135991	5.15627e-05	0.00365648	0.0026447	0.0041117	5.0899e-05	0.00583236	0.00559374	0.00404828	0.0078586	0.00591603	0.00167172	0.0026332	0.00536364	0.000583135	0.000642107	0.00404916	0.0110246	0.00146064	0.00408614	0.0122602	0.010275	0.00504259	0.000734245	0.00178953	0.000656724	0.0103614	0.00111562	0.00436008	0.00246113	0.0122489	0.000639238	0.00259568	0.000724875	0.000498067	0.00470216	0.00536662	0.000358275	0.00191844	0.000936639	0.00211887	0.0119878	0.00112833	0.00178393	0.00575962	0.00405655	0.00767646	0.00724837	0.00183092	0.00559996	0.000612604	0.00611565	0.00139288	0.00360388	0.00195687	0.00224093	0.00636535	0.00188488	0.000433373	0.00718576	0.0012106	0.00161428	0.006057	0.00377019	0.00471297	0.00180539	0.000601985	0.00388104	0.00811038	0.0019162	0.0104376	0.00470977	0.00119669	0.00833845	0.00377184	0.00610321	0.00187122	0.00214901	0.00681168	0.00273765	0.00249511	0.00027403	0.000837526	0.00167892	0.00577085	0.00356844	0.00248814	0.001547	0.00245533	0.00180962	0.00578185	0.00101162	0.00483102	0.0155928	0.00308056	0.00495904	0.00469337	0.00416335	0.00144285	0.0127795	0.00339622	0.00863789	0.000812292	0.0140408	4.41801e-05	0.000158749	0.00208553	0.00190205	0.0039475	0.000522066	0.00226967	0.00199473	0.00207865	0.00544937	0.000357102	0.00798438	0.00312045	0.00306842	0.00646045	0.00554602	0.000532293	0.00928437	0.000312217	0.00410191	0.00150409	0.00323662	0.00320784	0.00564519	0.00650739	0.00793963	0.00300089	0.00407035	0.00299261	0.00596149	0.00406486	0.0153063	0.00179227	0.00345788	0.000498166	0.00262005	0.000367985	0.00336873	0.00822954	0.00290732	7.56744e-05	0.000750967	0.00247453	0.00221425	0.00157583	0.0096643	0.00292286	0.0119012	0.967989	3.3688	0.076757	0.285936	0.676653	1.47786	3.49728	13.0281	1.856198	21.26312	0.000122374	0.00392655	0.00476705	0.00188223	0.00302809	0.00518203	0.00695007	0.00527336	0.00490964	0.00346658	0.00135024	0.00345784	0.00261472	0.0012118	0.00189008	0.000660398	0.0137302	0.000116597	0.00367768	0.00675729	0.0168829	0.00205113	7.77715e-05	0.00551502	0.00398897	0.00620163	7.67703e-05	0.00879688	0.00843697	0.00610597	0.011853	0.00892308	0.00252143	0.00397162	0.00808991	0.000879536	0.000968483	0.00610731	0.0166282	0.00220307	0.00616308	0.0184919	0.0154977	0.00760569	0.00110745	0.00269913	0.00099053	0.0156279	0.00168268	0.00657626	0.0037121	0.0184748	0.000964156	0.00391503	0.00109332	0.000751229	0.00709221	0.00809441	0.000540383	0.00289357	0.00141272	0.00319586	0.0180811	0.00170184	0.00269068	0.00868717	0.00611845	0.0115783	0.0109326	0.00276156	0.00844635	0.000923984	0.00922417	0.00210086	0.0054357	0.00295152	0.00337996	0.00960078	0.00284294	0.000653652	0.0108382	0.00182593	0.00243481	0.00913571	0.00568654	0.00710852	0.00272304	0.000907967	0.00585374	0.0122328	0.00289018	0.0157429	0.0071037	0.00180496	0.0125768	0.00568903	0.0092054	0.00282235	0.00324133	0.010274	0.00412916	0.00376335	0.000413317	0.00126323	0.00253229	0.00870411	0.00538224	0.00375284	0.00233332	0.00370335	0.00272943	0.0087207	0.00152582	0.00728657	0.0235185	0.00464638	0.00747967	0.00707896	0.00627953	0.00217623	0.0192752	0.00512248	0.0130284	0.00122517	0.0211776	6.66363e-05	0.00023944	0.00314558	0.00286883	0.00595398	0.000787426	0.00342332	0.00300862	0.0031352	0.00821923	0.000538613	0.0120428	0.00470654	0.00462806	0.00974423	0.008365	0.000802852	0.0140035	0.000470913	0.00618686	0.0022686	0.00488176	0.00483834	0.00851457	0.00981502	0.0119753	0.00452621	0.00613926	0.00451372	0.00899165	0.00613098	0.0230863	0.00270326	0.00521549	0.000751379	0.00395179	0.000555028	0.00508101	0.0124125	0.00438507	0.000114139	0.00113268	0.0037323	0.00333972	0.0023768	0.0145766	0.00440852	0.0179504	0.663003
36	-1642.386	-1995.346	352.9596	0.000244429	0.00284494	0.00619115	0.00567098	0.00402801	0.00299495	0.00395155	0.00661124	0.000359678	0.00390655	0.000688801	0.00358492	0.00266615	0.00364711	0.00106983	0.00266954	0.0117806	0.000209064	0.00832627	0.00373767	0.00106053	0.00127495	0.000165932	0.00053247	0.00046979	0.0131042	0.00253405	0.00569359	0.00125413	0.00900276	0.00343063	0.00274372	0.0044227	0.00616452	0.00372144	0.000676914	0.000711051	0.00636738	0.00753991	0.00553541	0.0021779	0.00477627	0.00760974	0.00657312	0.000911799	0.00829769	0.000464628	0.00774451	0.000321874	0.0021135	0.00476656	0.0105264	0.0036052	0.00105039	0.000527998	0.00333128	0.000468179	0.00125265	0.00327951	0.00728829	0.00199896	0.00538542	0.00410632	0.00988823	0.000200592	0.00529183	0.0049954	0.0119495	0.0182477	0.0014573	0.00546243	0.00176224	0.00289636	0.00122761	0.00540616	0.000122832	0.00308391	0.00673839	0.00185123	0.0003104	0.00386289	0.00132399	8.91685e-06	0.00490231	0.00635727	0.00263032	0.00220963	0.00224296	0.0002817	0.0012027	0.00245165	0.00827864	0.000772087	0.00394077	0.012657	0.000225078	0.0040407	0.00153543	0.0134341	0.00376482	0.00420353	0.0028891	0.00539995	0.00511438	0.00977218	0.000452324	0.00870097	0.00553259	0.00111535	0.000575478	0.00967886	0.00361639	0.00286002	0.0025623	0.000791674	0.00341035	0.00145674	0.00361285	0.000968144	0.0102555	0.00635059	0.00809214	0.00204197	0.00738654	0.00211211	0.000150302	0.000493013	0.00394056	0.00664577	0.00935068	0.00132138	0.0167009	0.00370427	0.00116969	0.00176436	0.00611516	0.00226362	0.00441279	0.0017684	0.00454108	0.00626749	0.00756392	0.00365255	7.2108e-06	0.00094914	0.00281127	0.00284142	0.000798297	0.00234971	0.000838548	0.000477057	0.00715282	0.0181723	0.00988847	0.00220391	0.00401585	0.00773309	0.00878361	0.0010118	0.00333295	0.00420327	0.00289734	0.00356667	0.00975182	0.00754134	0.0168485	0.00261788	0.0304029	0.0172003	0.00271493	0.00512235	0.00291364	0.000601818	0.929237	6.23646	0.0918968	0.312176	0.695443	1.43793	3.20332	10.8818	1.72603	11.02605	0.000318386	0.00370575	0.00806442	0.00738687	0.00524678	0.00390115	0.00514719	0.00861163	0.000468507	0.00508857	0.000897214	0.00466963	0.00347285	0.00475063	0.00139354	0.00347727	0.015345	0.000272321	0.0108456	0.0048686	0.00138142	0.00166072	0.000216138	0.000693582	0.000611936	0.0170692	0.00330078	0.00741632	0.0016336	0.0117268	0.00446865	0.00357389	0.00576089	0.00802974	0.00484745	0.00088173	0.000926196	0.00829398	0.00982129	0.00721028	0.00283687	0.00622145	0.00991225	0.00856197	0.00118768	0.0108083	0.000605213	0.0100878	0.000419265	0.00275299	0.00620879	0.0137114	0.00469603	0.00136822	0.000687757	0.00433924	0.000609838	0.00163166	0.0042718	0.00949354	0.0026038	0.0070149	0.00534878	0.0128802	0.000261286	0.006893	0.00650687	0.0155651	0.023769	0.00189824	0.00711521	0.00229545	0.00377272	0.00159906	0.00704192	0.000159998	0.00401702	0.00877724	0.00241137	0.000404319	0.00503169	0.00172459	1.16149e-05	0.00638562	0.00828081	0.00342618	0.0028782	0.00292161	0.000366936	0.00156661	0.00319346	0.0107835	0.0010057	0.00513314	0.0164867	0.000293181	0.0052633	0.00200001	0.017499	0.00490395	0.00547541	0.00376326	0.00703384	0.00666186	0.012729	0.000589186	0.0113337	0.00720661	0.00145282	0.000749603	0.0126074	0.00471061	0.00372539	0.00333758	0.00103121	0.00444224	0.00189751	0.004706	0.00126108	0.0133585	0.00827211	0.0105406	0.00265981	0.00962151	0.00275118	0.00019578	0.000642186	0.00513287	0.0086566	0.0121799	0.0017212	0.0217541	0.00482508	0.00152361	0.0022982	0.00796544	0.00294853	0.00574798	0.00230348	0.00591509	0.00816387	0.00985256	0.00475772	9.3926e-06	0.00123632	0.00366188	0.00370116	0.00103984	0.00306067	0.00109227	0.000621402	0.00931707	0.0236708	0.0128805	0.00287075	0.00523094	0.0100729	0.0114413	0.00131794	0.00434141	0.00547507	0.003774	0.00464585	0.0127025	0.00982315	0.0219464	0.00340999	0.039602	0.0224046	0.00353639	0.00667224	0.00379523	0.000783912	0.7677109
72	-1631.211	-1985.201	353.9904	0.0006437	0.00290017	0.00316446	0.00177735	0.00498331	0.00120261	0.0125518	0.0100772	0.0016326	0.00145253	0.000987431	0.00762617	0.00120007	0.00444194	0.00178389	0.00489155	0.0144368	0.000985085	0.00489846	0.0189499	0.00847985	0.00160241	0.00045474	0.00419565	0.0050539	0.00562544	0.000459086	0.001843	0.00565922	0.0147534	0.00698988	0.00891397	0.00269582	0.0137748	0.0101663	0.000220621	2.44432e-05	0.00192181	0.00124927	0.00268363	0.00482073	0.0162874	0.0195536	0.0107854	0.00124442	0.0085655	0.002035	0.0122319	0.000426175	0.00308468	0.00465313	0.00435186	0.00575583	0.00420612	0.00472863	0.0013474	0.000262557	0.00397323	0.00168717	0.00520739	0.000269024	0.0061643	0.00821563	0.00218164	0.000360461	0.0113098	0.0253618	0.00594088	0.0218998	0.00724625	0.0116653	0.00217244	0.0028187	0.00176192	0.00351628	0.000399015	0.000217203	0.0086107	0.00075916	0.000462688	0.00370858	0.00249374	0.00160255	0.00709317	0.00817761	0.00139247	0.00133275	0.00172882	0.00438417	0.00715018	0.00771025	0.00840863	0.00638923	0.00614812	0.0177846	3.65827e-05	0.00365426	0.00261547	0.00308712	0.00418709	0.00162347	0.00508988	0.000526751	0.00232141	0.0130056	0.0108302	0.0136328	0.00342975	0.0132477	0.00375356	0.0117334	0.010186	0.000114575	0.013194	0.0326698	0.0170434	0.00414224	0.0150526	0.00209156	0.00741934	0.0225608	0.00523125	0.00344991	0.00257042	0.00519795	1.54435e-05	0.00172681	0.00449643	0.00175946	0.00358509	0.00685928	0.00469557	0.00184019	0.00696055	0.00183626	0.00217551	0.0249376	0.00330417	0.00214062	0.00911602	0.000651113	0.00180265	0.00942053	0.000895151	0.000114229	0.00961022	0.0121808	0.00479163	0.00765744	0.00143481	0.011066	0.00504085	0.013443	0.0014782	0.00882781	0.0056045	0.0348695	0.00779463	0.0118038	0.00247544	0.0033933	0.00147995	0.00584644	0.0115908	0.00305991	0.00243872	7.43719e-05	0.00182505	0.0107683	0.00836058	0.0276202	0.000253462	0.0105377	0.839419	12.883	0.100115	0.325493	0.704566	1.41931	3.07227	9.98851	1.664096	4.821638	0.000603416	0.00271867	0.00296643	0.00166612	0.00467145	0.00112735	0.0117663	0.0094466	0.00153043	0.00136163	0.000925637	0.00714891	0.00112497	0.00416396	0.00167225	0.00458544	0.0135333	0.000923437	0.00459191	0.017764	0.00794918	0.00150212	0.000426282	0.00393308	0.00473762	0.00527339	0.000430356	0.00172766	0.00530506	0.0138301	0.00655245	0.00835612	0.00252711	0.0129128	0.00953004	0.000206814	2.29135e-05	0.00180154	0.00117109	0.00251569	0.00451904	0.0152682	0.0183299	0.0101104	0.00116654	0.00802946	0.00190764	0.0114664	0.000399504	0.00289164	0.00436193	0.00407952	0.00539563	0.0039429	0.00443271	0.00126308	0.000246126	0.00372458	0.00158159	0.0048815	0.000252189	0.00577853	0.00770148	0.00204511	0.000337903	0.010602	0.0237746	0.00556909	0.0205292	0.00679277	0.0109353	0.00203649	0.0026423	0.00165166	0.00329622	0.000374044	0.00020361	0.00807183	0.000711651	0.000433733	0.0034765	0.00233768	0.00150226	0.00664927	0.00766585	0.00130533	0.00124935	0.00162063	0.0041098	0.00670271	0.00722773	0.00788241	0.00598938	0.00576337	0.0166717	3.42934e-05	0.00342558	0.00245179	0.00289393	0.00392506	0.00152187	0.00477135	0.000493786	0.00217613	0.0121917	0.0101524	0.0127796	0.00321512	0.0124186	0.00351865	0.0109991	0.00954858	0.000107405	0.0123683	0.0306253	0.0159768	0.00388302	0.0141106	0.00196067	0.00695503	0.0211489	0.00490387	0.00323401	0.00240956	0.00487266	1.4477e-05	0.00161874	0.00421504	0.00164935	0.00336073	0.00643002	0.00440171	0.00172503	0.00652495	0.00172134	0.00203936	0.0233769	0.00309739	0.00200666	0.00854553	0.000610365	0.00168984	0.00883098	0.000839131	0.00010708	0.0090088	0.0114185	0.00449176	0.00717823	0.00134502	0.0103735	0.00472539	0.0126018	0.00138569	0.00827536	0.00525376	0.0326873	0.00730683	0.0110651	0.00232052	0.00318095	0.00138733	0.00548056	0.0108654	0.00286842	0.0022861	6.97177e-05	0.00171084	0.0100944	0.00783737	0.0258917	0.0002376	0.0098782	1.066759
108	-1655.835	-2010.418	354.5838	0.000893125	0.00526854	0.0160756	0.00714415	0.0069499	0.00920688	0.00774432	0.0181831	0.00465257	0.0042924	0.00139359	0.00555438	0.00739657	0.00242589	0.00512968	0.00284123	0.0180902	0.00358834	0.00988007	0.00366404	0.00331121	0.000999077	0.000266101	0.0100307	0.00164362	0.00390918	0.00042339	0.000629522	0.0114806	0.0137155	0.00579684	0.00307664	0.00423187	0.00557001	0.0111517	0.000734335	0.00122982	0.00144847	0.00854938	0.014735	0.0267334	0.0054092	0.0224295	0.0104438	0.0129955	0.00531857	0.00547718	0.0246592	0.00260312	0.00174411	0.00136719	0.0342	0.0022171	0.00969494	7.38039e-05	0.00376988	0.00101582	0.0102696	0.0029058	0.0019081	0.00344888	0.00188092	0.0178529	0.000377981	0.00771529	0.00633208	0.00808098	0.00916901	0.0406255	0.00496403	0.00494096	0.00720473	0.00353938	0.000662371	0.00717801	0.0020313	0.0153556	0.0117618	0.00440882	0.00221177	0.0122552	0.00374655	0.00525145	0.0130928	0.00342213	0.00338004	0.000326071	0.00156414	0.00230643	0.00732242	0.00675886	0.0123307	0.000454683	0.0237787	0.0255923	0.00643265	0.0023688	0.00197547	0.0364051	0.00587909	0.00581947	0.00134741	0.0369627	0.00465545	0.0161138	0.00387589	0.00852044	0.00757839	0.00373924	0.00353096	0.0083316	0.0111802	0.0040035	0.000730547	0.00231126	0.0108261	0.004635	0.00715742	0.000206863	0.0228909	0.00589314	0.00736513	0.0123609	0.00177388	0.00595849	0.00179544	0.00508065	0.011808	0.0108092	0.00913477	0.0103982	0.0247905	0.00175687	0.00592532	0.00323995	0.0303271	0.00897597	0.00413233	0.0063384	0.00818527	0.0132818	0.00980407	0.000818904	0.000405963	0.00458431	0.0122605	0.0124267	0.0054606	0.000455785	0.00127692	0.00259981	0.00581827	0.0225283	0.00478676	0.00477885	0.0226662	0.0129457	0.0230938	0.00892082	0.0104673	0.00336978	0.00909192	0.00327976	0.00813278	0.00188454	0.0177125	0.00194616	0.0300511	0.0362159	0.00637954	0.000604991	0.0123745	0.00438481	0.751493	19.3895	0.156163	0.404302	0.753875	1.32648	2.4734	6.40356	1.342634	2.868063	0.000629757	0.00371494	0.0113351	0.00503746	0.00490049	0.00649192	0.00546064	0.0128212	0.00328061	0.00302664	0.000982644	0.00391649	0.00521544	0.00171053	0.00361702	0.0020034	0.0127557	0.00253019	0.0069666	0.00258358	0.00233479	0.000704465	0.000187632	0.00707281	0.00115894	0.00275643	0.000298539	0.000443886	0.00809514	0.00967103	0.00408745	0.00216939	0.00298396	0.0039275	0.00786328	0.000517791	0.000867165	0.00102134	0.00602831	0.0103899	0.0188502	0.00381411	0.0158154	0.00736407	0.00916337	0.00375021	0.00386205	0.0173876	0.0018355	0.0012298	0.000964028	0.024115	0.00156331	0.00683606	5.20404e-05	0.0026582	0.000716268	0.00724123	0.00204893	0.00134543	0.00243186	0.00132627	0.0125884	0.00026652	0.00544018	0.00446486	0.00569804	0.00646522	0.0286457	0.00350022	0.00348395	0.00508017	0.00249568	0.000467049	0.00506133	0.00143231	0.0108275	0.00829346	0.00310873	0.00155956	0.00864138	0.00264175	0.00370289	0.00923192	0.002413	0.00238332	0.000229918	0.0011029	0.0016263	0.00516316	0.00476578	0.00869461	0.000320604	0.0167667	0.0180456	0.00453577	0.00167028	0.00139293	0.0256698	0.00414545	0.00410341	0.000950084	0.026063	0.00328263	0.0113621	0.00273295	0.0060079	0.00534365	0.0026366	0.00248974	0.00587475	0.00788333	0.00282293	0.000515121	0.0016297	0.00763363	0.00326821	0.00504682	0.000145862	0.0161407	0.00415535	0.00519327	0.00871587	0.00125079	0.00420143	0.00126599	0.00358245	0.00832605	0.00762171	0.00644107	0.00733195	0.0174802	0.0012388	0.00417804	0.00228454	0.0213841	0.0063291	0.00291377	0.00446931	0.00577157	0.00936521	0.00691301	0.000577423	0.000286251	0.00323247	0.00864506	0.0087623	0.00385036	0.000321382	0.000900375	0.00183317	0.00410256	0.0158851	0.00337522	0.00336965	0.0159823	0.00912825	0.0162838	0.00629022	0.00738069	0.00237609	0.00641086	0.00231261	0.00573456	0.00132882	0.0124894	0.00137227	0.0211895	0.0255364	0.00449832	0.000426589	0.00872545	0.0030918	1.418205
